Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Combinatorics of Coxeter Groups","Graduate Texts in Mathematics","","","","10.1007/3-540-27596-7","Anders BjornerFrancesco Brenti","2005","http://link.springer.com/book/10.1007/3-540-27596-7","Book"
"Elliptic Curves","Graduate Texts in Mathematics","","","","10.1007/b97292","Dale Husemöller","2004","http://link.springer.com/book/10.1007/b97292","Book"
"Several Complex Variables and Banach Algebras","Graduate Texts in Mathematics","","","","10.1007/b97591","Herbert AlexanderJohn Wermer","1998","http://link.springer.com/book/10.1007/b97591","Book"
"Using Algebraic Geometry","Graduate Texts in Mathematics","","","","10.1007/b138611","David A. CoxJohn LittleDonal O’shea","2005","http://link.springer.com/book/10.1007/b138611","Book"
"Bounded Analytic Functions","Graduate Texts in Mathematics","","","","10.1007/0-387-49763-3","John B. Garnett","2007","http://link.springer.com/book/10.1007/0-387-49763-3","Book"
"Combinatorial Commutative Algebra","Graduate Texts in Mathematics","","","","10.1007/b138602","Ezra MillerBernd Sturmfels","2005","http://link.springer.com/book/10.1007/b138602","Book"
"Abstract Algebra","Graduate Texts in Mathematics","","","","10.1007/978-0-387-71568-1","Pierre Antoine Grillet","2007","http://link.springer.com/book/10.1007/978-0-387-71568-1","Book"
"Advanced Linear Algebra","Graduate Texts in Mathematics","","","","10.1007/978-0-387-72831-5","Steven Roman","2008","http://link.springer.com/book/10.1007/978-0-387-72831-5","Book"
"Matrices","Graduate Texts in Mathematics","","","","10.1007/b98899","Denis Serre","2002","http://link.springer.com/book/10.1007/b98899","Book"
"Model Theory","Graduate Texts in Mathematics","","","","10.1007/b98860","David Marker","2002","http://link.springer.com/book/10.1007/b98860","Book"
"Topological Methods in Group Theory","Graduate Texts in Mathematics","","","","10.1007/978-0-387-74614-2","Ross Geoghegan","2008","http://link.springer.com/book/10.1007/978-0-387-74614-2","Book"
"Topics in Banach Space Theory","Graduate Texts in Mathematics","","","","10.1007/0-387-28142-8","Fernando AlbiacNigel J. Kalton","2006","http://link.springer.com/book/10.1007/0-387-28142-8","Book"
