Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Geometric Aspects of Functional Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0090046","Joram LindenstraussVitali D. Milman","1989","http://link.springer.com/book/10.1007/BFb0090046","Book"
"Iterates of Piecewise Monotone Mappings on an Interval","Lecture Notes in Mathematics","","","","10.1007/BFb0079769","Chris Preston","1988","http://link.springer.com/book/10.1007/BFb0079769","Book"
"Coincidence Degree, and Nonlinear Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0089537","Robert E. GainesJean L. Mawhin","1977","http://link.springer.com/book/10.1007/BFb0089537","Book"
"Nonstandard Asymptotic Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0077577","Imme van den Berg","1987","http://link.springer.com/book/10.1007/BFb0077577","Book"
"Locally Interacting Systems and Their Application in Biology","Lecture Notes in Mathematics","","","","10.1007/BFb0070079","R. L. DobrushinV. I. KryukovA. L. Toom","1978","http://link.springer.com/book/10.1007/BFb0070079","Book"
"Space Curves","Lecture Notes in Mathematics","","","","10.1007/BFb0078175","Franco GhioneChristian PeskineEdoardo Sernesi","1987","http://link.springer.com/book/10.1007/BFb0078175","Book"
"Séminaire de Théorie du Potentiel Paris, No. 8","Lecture Notes in Mathematics","","","","10.1007/BFb0072744","Francis HirschGabriel Mokobodzki","1987","http://link.springer.com/book/10.1007/BFb0072744","Book"
"Tomita's Theory of Modular Hilbert Algebras and its Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0065832","M. Takesaki","1970","http://link.springer.com/book/10.1007/BFb0065832","Book"
"Finite Presentability of S-Arithmetic Groups Compact Presentability of Solvable Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0079708","Herbert Abels","1987","http://link.springer.com/book/10.1007/BFb0079708","Book"
"Séminaire Pierre Lelong (Analyse) Année 1971–1972","Lecture Notes in Mathematics","","","","10.1007/BFb0060904","","1973","http://link.springer.com/book/10.1007/BFb0060904","Book"
"λ-Rings and the Representation Theory of the Symmetric Group","Lecture Notes in Mathematics","","","","10.1007/BFb0069217","Donald Knutson","1973","http://link.springer.com/book/10.1007/BFb0069217","Book"
"The Schur Subgroup of the Brauer Group","Lecture Notes in Mathematics","","","","10.1007/BFb0061703","Toshihiko Yamada","1974","http://link.springer.com/book/10.1007/BFb0061703","Book"
"Complex Surfaces and Connected Sums of Complex Projective Planes","Lecture Notes in Mathematics","","","","10.1007/BFb0063355","Boris Moishezon","1977","http://link.springer.com/book/10.1007/BFb0063355","Book"
"Models and Sets","Lecture Notes in Mathematics","","","","10.1007/BFb0099377","Gert H. MüllerMichael M. Richter","1984","http://link.springer.com/book/10.1007/BFb0099377","Book"
"Surfaces Algébriques","Lecture Notes in Mathematics","","","","10.1007/BFb0090642","Jean GiraudLuc IllusieMichel Raynaud","1981","http://link.springer.com/book/10.1007/BFb0090642","Book"
"Multipliers on Locally Compact Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0097430","K. R. Parthasarathy","1969","http://link.springer.com/book/10.1007/BFb0097430","Book"
"Groupes et Anneaux Réticulés","Lecture Notes in Mathematics","","","","10.1007/BFb0067004","Alain BigardSamuel WolfensteinKlaus Keimel","1977","http://link.springer.com/book/10.1007/BFb0067004","Book"
"Recursion Theory Week","Lecture Notes in Mathematics","","","","10.1007/BFb0076211","Heinz-Dieter EbbinghausGert H. MüllerGerald E. Sacks","1985","http://link.springer.com/book/10.1007/BFb0076211","Book"
"Classification of Irregular Varieties","Lecture Notes in Mathematics","","","","10.1007/BFb0098332","Edoardo BallicoFabrizio CataneseCiro Ciliberto","1992","http://link.springer.com/book/10.1007/BFb0098332","Book"
"Bifurcation without Parameters","Lecture Notes in Mathematics","","","","10.1007/978-3-319-10777-6","Stefan Liebscher","2015","http://link.springer.com/book/10.1007/978-3-319-10777-6","Book"
"Kuramochi Boundaries of Riemann Surfaces","Lecture Notes in Mathematics","","","","10.1007/BFb0098441","","1968","http://link.springer.com/book/10.1007/BFb0098441","Book"
"Burnside Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0091265","Jens L. Mennicke","1980","http://link.springer.com/book/10.1007/BFb0091265","Book"
"Generalized Hypergeometric Functions with Applications in Statistics and Physical Sciences","Lecture Notes in Mathematics","","","","10.1007/BFb0060468","A. M. MathaiR. K. Saxena","1973","http://link.springer.com/book/10.1007/BFb0060468","Book"
"Proceedings of Liverpool Singularities Symposium II","Lecture Notes in Mathematics","","","","10.1007/BFb0068889","C. T. C. Wall","1971","http://link.springer.com/book/10.1007/BFb0068889","Book"
"The Adjoint of a Semigroup of Linear Operators","Lecture Notes in Mathematics","","","","10.1007/BFb0085008","Jan van Neerven","1992","http://link.springer.com/book/10.1007/BFb0085008","Book"
"Nonlinear Filtering and Stochastic Control","Lecture Notes in Mathematics","","","","10.1007/BFb0064858","Sanjoy K. MitterAntonio Moro","1982","http://link.springer.com/book/10.1007/BFb0064858","Book"
"Generalized Symmetric Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0103324","Oldřich Kowalski","1980","http://link.springer.com/book/10.1007/BFb0103324","Book"
"The Witt Group of Degree k Maps and Asymmetric Inner Product Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0098260","Max L. Warshauer","1982","http://link.springer.com/book/10.1007/BFb0098260","Book"
"Séminaire de Probabilités X Université de Strasbourg","Lecture Notes in Mathematics","","","","10.1007/BFb0101091","P. A. Meyer","1976","http://link.springer.com/book/10.1007/BFb0101091","Book"
"The Red Book of Varieties and Schemes","Lecture Notes in Mathematics","","","","10.1007/b62130","David Mumford","1999","http://link.springer.com/book/10.1007/b62130","Book"
"Classification of Algebraic Varieties and Compact Complex Manifolds","Lecture Notes in Mathematics","","","","10.1007/BFb0066151","Prof. Dr. Herbert Popp","1974","http://link.springer.com/book/10.1007/BFb0066151","Book"
"Proceedings of the 15th Scandinavian Congress Oslo 1968","Lecture Notes in Mathematics","","","","10.1007/BFb0060247","K. E. AubertW. Ljunggren","1969","http://link.springer.com/book/10.1007/BFb0060247","Book"
"Elliptic Functions and Transcendence","Lecture Notes in Mathematics","","","","10.1007/BFb0069432","Dr. D. W. Masser","1975","http://link.springer.com/book/10.1007/BFb0069432","Book"
"Topics in Multiplicative Number Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0060851","Hugh L. Montgomery","1971","http://link.springer.com/book/10.1007/BFb0060851","Book"
"Lectures in Set Theory with Particular Emphasis on the Method of Forcing","Lecture Notes in Mathematics","","","","10.1007/BFb0061131","Thomas J. Jech","1971","http://link.springer.com/book/10.1007/BFb0061131","Book"
"Categorical Aspects of Topology and Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0092866","B. Banaschewski","1982","http://link.springer.com/book/10.1007/BFb0092866","Book"
"Hodge Decomposition—A Method for Solving Boundary Value Problems","Lecture Notes in Mathematics","","","","10.1007/BFb0095978","Günter Schwarz","1995","http://link.springer.com/book/10.1007/BFb0095978","Book"
"Nearly Projective Boolean Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0094103","Lutz HeindorfSakaé FuchinoLeonid B. Shapiro","1994","http://link.springer.com/book/10.1007/BFb0094103","Book"
"Algebraic Homogeneous Spaces and Invariant Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0093525","Frank D. Grosshans","1997","http://link.springer.com/book/10.1007/BFb0093525","Book"
"Théorie du Potentiel et Analyse Harmonique","Lecture Notes in Mathematics","","","","10.1007/BFb0060606","Jacques Faraut","1974","http://link.springer.com/book/10.1007/BFb0060606","Book"
"Trivial Extensions of Abelian Categories","Lecture Notes in Mathematics","","","","10.1007/BFb0065404","Dr. Robert M. FossumDr. Phillip A. GriffithDr. Idun Reiten","1975","http://link.springer.com/book/10.1007/BFb0065404","Book"
"Iterates of Maps on an Interval","Lecture Notes in Mathematics","","","","10.1007/BFb0061749","Chris Preston","1983","http://link.springer.com/book/10.1007/BFb0061749","Book"
"Séminaire d'Algèbre Paul Dubreil et Marie-Paule Malliavin","Lecture Notes in Mathematics","","","","10.1007/BFb0074534","Marie-Paule Malliavin","1985","http://link.springer.com/book/10.1007/BFb0074534","Book"
"Lectures on Probability Theory and Statistics","Lecture Notes in Mathematics","","","","10.1007/BFb0095673","Pierre Bernard","1996","http://link.springer.com/book/10.1007/BFb0095673","Book"
"Analytic Number Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0096450","Marvin I. Knopp","1981","http://link.springer.com/book/10.1007/BFb0096450","Book"
"Dualität Iokalkompakter Gruppen","Lecture Notes in Mathematics","","","","10.1007/BFb0069778","Herbert Heyer","1970","http://link.springer.com/book/10.1007/BFb0069778","Book"
"Function Theory on Manifolds Which Possess a Pole","Lecture Notes in Mathematics","","","","10.1007/BFb0063413","R. E. GreeneH. Wu","1979","http://link.springer.com/book/10.1007/BFb0063413","Book"
"Commutative Rings whose Finitely Generated Modules Decompose","Lecture Notes in Mathematics","","","","10.1007/BFb0069021","Willy Brandal","1979","http://link.springer.com/book/10.1007/BFb0069021","Book"
"Combinatorial Mathematics V","Lecture Notes in Mathematics","","","","10.1007/BFb0069176","Charles H. C. Little","1977","http://link.springer.com/book/10.1007/BFb0069176","Book"
"The Carleson-Hunt Theorem on Fourier Series","Lecture Notes in Mathematics","","","","10.1007/BFb0094072","Ole Groth JørsboeLeif Mejlbro","1982","http://link.springer.com/book/10.1007/BFb0094072","Book"
"Stable Homotopy Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0103450","J. Frank Adams","1969","http://link.springer.com/book/10.1007/BFb0103450","Book"
"Elemental Methods in Ergodic Ramsey Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0093959","Randall McCutcheon","1999","http://link.springer.com/book/10.1007/BFb0093959","Book"
"Short Wave Radiation Problems in Inhomogeneous Media: Asymptotic Solutions","Lecture Notes in Mathematics","","","","10.1007/BFb0079577","Clifford O. BloomNicholas D. Kazarinoff","1976","http://link.springer.com/book/10.1007/BFb0079577","Book"
"Toroidal Compactification of Siegel Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0091051","Yukihiko Namikawa","1980","http://link.springer.com/book/10.1007/BFb0091051","Book"
"Séminaire Pierre Lelong (Analyse) Année 1973/74","Lecture Notes in Mathematics","","","","10.1007/BFb0077395","Prof. Pierre Lelong","1975","http://link.springer.com/book/10.1007/BFb0077395","Book"
"Number Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0075746","Krishnaswami Alladi","1985","http://link.springer.com/book/10.1007/BFb0075746","Book"
"Stochastic Geometry, Spatial Statistics and Random Fields","Lecture Notes in Mathematics","","","","10.1007/978-3-319-10064-7","Volker Schmidt","2015","http://link.springer.com/book/10.1007/978-3-319-10064-7","Book"
"Continuous Convergence on C(X)","Lecture Notes in Mathematics","","","","10.1007/BFb0088826","Prof. Dr. Ernst Binz","1975","http://link.springer.com/book/10.1007/BFb0088826","Book"
"Computational Problems, Methods, and Results in Algebraic Number Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0058472","Horst G. Zimmer","1972","http://link.springer.com/book/10.1007/BFb0058472","Book"
"Galois Theory of Difference Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0096118","Marius van der PutMichael F. Singer","1997","http://link.springer.com/book/10.1007/BFb0096118","Book"
"Non-Commutative Harmonic Analysis and Lie Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0073014","Jacques CarmonaPatrick DelormeMichèle VergneM.I.T.","1987","http://link.springer.com/book/10.1007/BFb0073014","Book"
"Infinite-Dimensional Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0072759","Franz KappelWilhelm Schappacher","1984","http://link.springer.com/book/10.1007/BFb0072759","Book"
"Geometric Theory of Semilinear Parabolic Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0089647","Daniel Henry","1981","http://link.springer.com/book/10.1007/BFb0089647","Book"
"Kinetic Theories and the Boltzmann Equation","Lecture Notes in Mathematics","","","","10.1007/BFb0071876","Carlo Cercignani","1984","http://link.springer.com/book/10.1007/BFb0071876","Book"
"Smoothing Techniques for Curve Estimation","Lecture Notes in Mathematics","","","","10.1007/BFb0098486","Th. GasserM. Rosenblatt","1979","http://link.springer.com/book/10.1007/BFb0098486","Book"
"Completions of Categories","Lecture Notes in Mathematics","","","","10.1007/BFb0077265","Joachim Lambek","1966","http://link.springer.com/book/10.1007/BFb0077265","Book"
"Algebra and Logic","Lecture Notes in Mathematics","","","","10.1007/BFb0062849","Prof. John Newsome Crossley","1975","http://link.springer.com/book/10.1007/BFb0062849","Book"
"Analyse Hamonique Non-Commutative sur Certains Espaces Homogenes","Lecture Notes in Mathematics","","","","10.1007/BFb0058946","Ronald R. CoifmanGuido Weiss","1971","http://link.springer.com/book/10.1007/BFb0058946","Book"
"Generalized Heisenberg Groups and Damek-Ricci Harmonic Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0076902","Jürgen BerndtFranco TricerriLieven Vanhecke","1995","http://link.springer.com/book/10.1007/BFb0076902","Book"
"Representation Theory II","Lecture Notes in Mathematics","","","","10.1007/BFb0088456","Vlastimil DlabPeter Gabriel","1980","http://link.springer.com/book/10.1007/BFb0088456","Book"
"Duality for Crossed Products of von Neumann Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0069742","Yoshiomi NakagamiMasamichi Takesaki","1979","http://link.springer.com/book/10.1007/BFb0069742","Book"
"Optimal Processes on Manifolds","Lecture Notes in Mathematics","","","","10.1007/BFb0067450","Roel Nottrot","1982","http://link.springer.com/book/10.1007/BFb0067450","Book"
"Ecole d’Eté de Probabilités de Saint-Flour IX-1979","Lecture Notes in Mathematics","","","","10.1007/BFb0097497","P. L. Hennequin","1981","http://link.springer.com/book/10.1007/BFb0097497","Book"
"Groups—Canberra 1989","Lecture Notes in Mathematics","","","","10.1007/BFb0100725","L. G. Kovács","1990","http://link.springer.com/book/10.1007/BFb0100725","Book"
"Hopf Algebras and Galois Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0101433","Stephen U. ChaseMoss E. Sweedler","1969","http://link.springer.com/book/10.1007/BFb0101433","Book"
"Probability Theory on Vector Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0068804","A. Weron","1978","http://link.springer.com/book/10.1007/BFb0068804","Book"
"The Metric Theory of Banach Manifolds","Lecture Notes in Mathematics","","","","10.1007/BFb0082264","Ethan Akin","1978","http://link.springer.com/book/10.1007/BFb0082264","Book"
"Diophantine Approximations and Value Distribution Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0072989","Paul Vojta","1987","http://link.springer.com/book/10.1007/BFb0072989","Book"
"Summer School on Topological Vector Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0068225","Lucien Waelbroeck","1973","http://link.springer.com/book/10.1007/BFb0068225","Book"
"The Lefschetz Properties","Lecture Notes in Mathematics","","","","10.1007/978-3-642-38206-2","Tadahito HarimaToshiaki MaenoHideaki MoritaYasuhide NumataAkihito WachiJunzo Watanabe","2013","http://link.springer.com/book/10.1007/978-3-642-38206-2","Book"
"Séminaire de Théorie du Potentiel Paris, No. 9","Lecture Notes in Mathematics","","","","10.1007/BFb0085767","Nicolas BouleauDenis FeyelGabriel MokobodzkiFrancis Hirsch","1989","http://link.springer.com/book/10.1007/BFb0085767","Book"
"Cohomological Aspects in Complex Non-Kähler Geometry","Lecture Notes in Mathematics","","","","10.1007/978-3-319-02441-7","Daniele Angella","2014","http://link.springer.com/book/10.1007/978-3-319-02441-7","Book"
"Algebraic Topology","Lecture Notes in Mathematics","","","","10.1007/BFb0078737","Haynes R. MillerDouglas C. Ravenel","1987","http://link.springer.com/book/10.1007/BFb0078737","Book"
"Geometry and Differential Geometry","Lecture Notes in Mathematics","","","","10.1007/BFb0088652","Rafael ArtzyIzu Vaisman","1980","http://link.springer.com/book/10.1007/BFb0088652","Book"
"Function Spaces and Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0078857","Michael CwikelJaak PeetreYoram SagherHans Wallin","1988","http://link.springer.com/book/10.1007/BFb0078857","Book"
"Séminaire d’Algèbre Paul Dubreil et Marie-Paule Malliavin","Lecture Notes in Mathematics","","","","10.1007/BFb0098924","Marie-Paule Malliavin","1983","http://link.springer.com/book/10.1007/BFb0098924","Book"
"General Topology and Its Relations to Modern Analysis and Algebra IV","Lecture Notes in Mathematics","","","","10.1007/BFb0068667","Josef Novák","1977","http://link.springer.com/book/10.1007/BFb0068667","Book"
"Blocks of Tame Representation Type and Related Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0084003","Karin Erdmann","1990","http://link.springer.com/book/10.1007/BFb0084003","Book"
"Global Solution Branches of Two Point Boundary Value Problems","Lecture Notes in Mathematics","","","","10.1007/BFb0098346","Renate Schaaf","1990","http://link.springer.com/book/10.1007/BFb0098346","Book"
"Semiclassical Analysis for Diffusions and Stochastic Processes","Lecture Notes in Mathematics","","","","10.1007/BFb0112488","Vassili N. Kolokoltsov","2000","http://link.springer.com/book/10.1007/BFb0112488","Book"
"Tableau Systems for First Order Number Theory and Certain Higher Order Theories","Lecture Notes in Mathematics","","","","10.1007/BFb0062936","Dr. Sue Toledo","1975","http://link.springer.com/book/10.1007/BFb0062936","Book"
"On Dirichlet's Boundary Value Problem","Lecture Notes in Mathematics","","","","10.1007/BFb0058774","Christian G. Simader","1972","http://link.springer.com/book/10.1007/BFb0058774","Book"
"Properties of Infinite Dimensional Hamiltonian Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0073665","Dr. Paul Robert ChernoffDr. Jerrold Eldon Marsden","1974","http://link.springer.com/book/10.1007/BFb0073665","Book"
"Differential Systems Involving Impulses","Lecture Notes in Mathematics","","","","10.1007/BFb0067476","Sudhakar G. PanditSadashiv G. Deo","1982","http://link.springer.com/book/10.1007/BFb0067476","Book"
"Mathematical and Statistical Methods for Multistatic Imaging","Lecture Notes in Mathematics","","","","10.1007/978-3-319-02585-8","Habib AmmariJosselin GarnierWenjia JingHyeonbae KangMikyoung LimKnut SølnaHan Wang","2013","http://link.springer.com/book/10.1007/978-3-319-02585-8","Book"
"Green Functors and G-sets","Lecture Notes in Mathematics","","","","10.1007/BFb0095821","Serge Bouc","1997","http://link.springer.com/book/10.1007/BFb0095821","Book"
"Ample Subvarieties of Algebraic Varieties","Lecture Notes in Mathematics","","","","10.1007/BFb0067839","Robin Hartshorne","1970","http://link.springer.com/book/10.1007/BFb0067839","Book"
"Power Sums, Gorenstein Algebras, and Determinantal Loci","Lecture Notes in Mathematics","","","","10.1007/BFb0093426","Anthony IarrobinoVassil Kanev","1999","http://link.springer.com/book/10.1007/BFb0093426","Book"
"Reports of the Midwest Category Seminar IV","Lecture Notes in Mathematics","","","","10.1007/BFb0060437","S. MacLaneH. ApplegateM. BarrB. DayE. DubucPhreilambudA. PultrR. StreetM. TierneyS. Swierczkowski","1970","http://link.springer.com/book/10.1007/BFb0060437","Book"
"Numerical Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0067690","G. A. Watson","1978","http://link.springer.com/book/10.1007/BFb0067690","Book"
"Elliptic Operators and Compact Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0057821","Michael Francis Atiyah","1974","http://link.springer.com/book/10.1007/BFb0057821","Book"
"Hilbert Schemes of Zero-Dimensional Subschemes of Smooth Varieties","Lecture Notes in Mathematics","","","","10.1007/BFb0073491","Lothar Göttsche","1994","http://link.springer.com/book/10.1007/BFb0073491","Book"
"Processus Aléatoires à Deux Indices","Lecture Notes in Mathematics","","","","10.1007/BFb0091089","Hayri KorezliogluGerald MazziottoJacques Szpirglas","1981","http://link.springer.com/book/10.1007/BFb0091089","Book"
"Asymptotic Cyclic Cohomology","Lecture Notes in Mathematics","","","","10.1007/BFb0094458","Michael Puschnigg","1996","http://link.springer.com/book/10.1007/BFb0094458","Book"
"Functional Analysis and Operator Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0093791","B. S. YadavD. Singh","1992","http://link.springer.com/book/10.1007/BFb0093791","Book"
"Differential Topology of Complex Surfaces","Lecture Notes in Mathematics","","","","10.1007/BFb0086765","John W. MorganKieran G. O’Grady","1993","http://link.springer.com/book/10.1007/BFb0086765","Book"
"A Real Variable Method for the Cauchy Transform, and Analytic Capacity","Lecture Notes in Mathematics","","","","10.1007/BFb0078078","Takafumi Murai","1988","http://link.springer.com/book/10.1007/BFb0078078","Book"
"Topics in K-Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0082284","Dr. Luke H. HodgkinDr. Victor P. Snaith","1975","http://link.springer.com/book/10.1007/BFb0082284","Book"
"Differential Geometrical Methods in Mathematical Physics","Lecture Notes in Mathematics","","","","10.1007/BFb0087778","Konrad BleulerAxel Reetz","1977","http://link.springer.com/book/10.1007/BFb0087778","Book"
"Approximation Theory in Tensor Product Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0075391","William Allan LightElliott Ward Cheney","1985","http://link.springer.com/book/10.1007/BFb0075391","Book"
"Rearrangements and Convexity of Level Sets in PDE","Lecture Notes in Mathematics","","","","10.1007/BFb0075060","Bernhard Kawohl","1985","http://link.springer.com/book/10.1007/BFb0075060","Book"
"Smooth Ergodic Theory of Random Dynamical Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0094308","Pei-Dong LiuMin Qian","1995","http://link.springer.com/book/10.1007/BFb0094308","Book"
"Combinatorial Mathematics","Lecture Notes in Mathematics","","","","10.1007/BFb0062510","D. A. HoltonJennifer Seberry","1978","http://link.springer.com/book/10.1007/BFb0062510","Book"
"Torsion et Type Simple d’Homotopie","Lecture Notes in Mathematics","","","","10.1007/BFb0073928","G. de RhamS. MaumaryM. A. Kervaire","1967","http://link.springer.com/book/10.1007/BFb0073928","Book"
"Séminaire de Probabilités XXIII","Lecture Notes in Mathematics","","","","10.1007/BFb0083955","Jacques AzémaMarc YorPaul André Meyer","1989","http://link.springer.com/book/10.1007/BFb0083955","Book"
"Moduli Theory and Classification Theory of Algebraic Varieties","Lecture Notes in Mathematics","","","","10.1007/BFb0067436","Herbert Popp","1977","http://link.springer.com/book/10.1007/BFb0067436","Book"
"Local Semi-Dynamical Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0079585","N. P. BhatiaO. Hajek","1969","http://link.springer.com/book/10.1007/BFb0079585","Book"
"Conference on the Theory of Ordinary and Partial Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0066914","W. N. EverittB. D. Sleeman","1972","http://link.springer.com/book/10.1007/BFb0066914","Book"
"Groups — Korea 1983","Lecture Notes in Mathematics","","","","10.1007/BFb0099655","Ann Chi KimBernhard H. Neumann","1984","http://link.springer.com/book/10.1007/BFb0099655","Book"
"Boundedly Controlled Topology","Lecture Notes in Mathematics","","","","10.1007/BFb0079806","Douglas R. AndersonHans J. Munkholm","1988","http://link.springer.com/book/10.1007/BFb0079806","Book"
"Harmonic Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0069148","Giancarlo MauceriFulvio RicciGuido Weiss","1983","http://link.springer.com/book/10.1007/BFb0069148","Book"
"Sums and Gaussian Vectors","Lecture Notes in Mathematics","","","","10.1007/BFb0092599","Vadim Vladimirovich Yurinsky","1995","http://link.springer.com/book/10.1007/BFb0092599","Book"
"The Space of Dynamical Systems with the C0-Topology","Lecture Notes in Mathematics","","","","10.1007/BFb0073519","Sergei Yu. Pilyugin","1994","http://link.springer.com/book/10.1007/BFb0073519","Book"
"Catégories Tannakiennes","Lecture Notes in Mathematics","","","","10.1007/BFb0059108","Neantro Saavedra Rivano","1972","http://link.springer.com/book/10.1007/BFb0059108","Book"
"École d'Été de Probabilités de Saint-Flour XIII — 1983","Lecture Notes in Mathematics","","","","10.1007/BFb0099420","P. L. Hennequin","1985","http://link.springer.com/book/10.1007/BFb0099420","Book"
"Geometry Symposium Utrecht 1980","Lecture Notes in Mathematics","","","","10.1007/BFb0096221","E. LooijengaD. SiersmaF. Takens","1981","http://link.springer.com/book/10.1007/BFb0096221","Book"
"Homotopy Equivalences of 3-Manifolds with Boundaries","Lecture Notes in Mathematics","","","","10.1007/BFb0085406","Klaus Johannson","1979","http://link.springer.com/book/10.1007/BFb0085406","Book"
"Continuous Strong Markov Processes in Dimension One","Lecture Notes in Mathematics","","","","10.1007/BFb0096151","Sigurd AssingWolfgang M. Schmidt","1998","http://link.springer.com/book/10.1007/BFb0096151","Book"
"Stochastic Processes — Mathematics and Physics","Lecture Notes in Mathematics","","","","10.1007/BFb0080206","Sergio A. AlbeverioPhilippe BlanchardLudwig Streit","1986","http://link.springer.com/book/10.1007/BFb0080206","Book"
"Séminaire d'Algèbre Paul Dubreil Proceedings, Paris 1976–1977 (30ème Année)","Lecture Notes in Mathematics","","","","10.1007/BFb0064841","Marie-Paule Malliavin","1978","http://link.springer.com/book/10.1007/BFb0064841","Book"
"Algebraic and Geometric Topology","Lecture Notes in Mathematics","","","","10.1007/BFb0061684","Kenneth C. Millett","1978","http://link.springer.com/book/10.1007/BFb0061684","Book"
"Noncommutative Gröbner Bases and Filtered-Graded Transfer","Lecture Notes in Mathematics","","","","10.1007/b84211","Huishi Li","2002","http://link.springer.com/book/10.1007/b84211","Book"
"Finiteness Properties of Arithmetic Groups Acting on Twin Buildings","Lecture Notes in Mathematics","","","","10.1007/978-3-319-06477-2","Stefan Witzel","2014","http://link.springer.com/book/10.1007/978-3-319-06477-2","Book"
"Analytic Number Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0097119","Kenji NagasakaEtienne Fouvry","1990","http://link.springer.com/book/10.1007/BFb0097119","Book"
"Padé Approximation and its Applications Amsterdam 1980","Lecture Notes in Mathematics","","","","10.1007/BFb0095573","M. G. de BruinH. van Rossum","1981","http://link.springer.com/book/10.1007/BFb0095573","Book"
"Schottky Groups and Mumford Curves","Lecture Notes in Mathematics","","","","10.1007/BFb0089957","Lothar GerritzenMarius van der Put","1980","http://link.springer.com/book/10.1007/BFb0089957","Book"
"Séminaire Pierre Lelong (Analyse) Année 1974/75","Lecture Notes in Mathematics","","","","10.1007/BFb0077993","Pierre Lelong","1976","http://link.springer.com/book/10.1007/BFb0077993","Book"
"Ordres Maximaux au Sens de K. Asano","Lecture Notes in Mathematics","","","","10.1007/BFb0090774","Guy MauryJacques Raynaud","1980","http://link.springer.com/book/10.1007/BFb0090774","Book"
"Conjugacy Classes in Algebraic Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0067854","Robert Steinberg","1974","http://link.springer.com/book/10.1007/BFb0067854","Book"
"A Crash Course on Kleinian Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0065671","Lipman BersIrwin Kra","1974","http://link.springer.com/book/10.1007/BFb0065671","Book"
"Exact Categories and Categories of Sheaves","Lecture Notes in Mathematics","","","","10.1007/BFb0058579","Michael BarrPierre A. GrilletDonovan H. van Osdol","1971","http://link.springer.com/book/10.1007/BFb0058579","Book"
"Representations of Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0094055","Maurice AuslanderEmilio Lluis","1982","http://link.springer.com/book/10.1007/BFb0094055","Book"
"Séminaire de Probabilités XVI 1980/81","Lecture Notes in Mathematics","","","","10.1007/BFb0092765","Jacques AzémaMarc Yor","1982","http://link.springer.com/book/10.1007/BFb0092765","Book"
"Analytic Capacity and Rational Approximation","Lecture Notes in Mathematics","","","","10.1007/BFb0070657","Lawrence Zalcman","1968","http://link.springer.com/book/10.1007/BFb0070657","Book"
"Number Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0086541","Hans Peter SchlickeweiEduard Wirsing","1989","http://link.springer.com/book/10.1007/BFb0086541","Book"
"Homotopical Algebra","Lecture Notes in Mathematics","","","","10.1007/BFb0097438","Daniel G. Quillen","1967","http://link.springer.com/book/10.1007/BFb0097438","Book"
